code,iso,country,region,EPI.new,HLT.new,AIR.new,PMD.new,HAD.new,OZD.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FGT.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,LCB.new,GIB.new,GHP.new,APE.new,SDA.new,NXA.new,AGR.new,SNM.new,WRS.new,WWT.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FGT.rgn.mean,FGT.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank,APE.rgn.mean,APE.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank
4,AFG,Afghanistan,Southern Asia,25.5,20,17.7,25.4,7.3,16.9,28,28.5,27.7,0,0,0,0,29.2,21.9,0.6,1.3,NA,5,90.7,18,57.7,93.6,95,60.9,100,NA,NA,NA,NA,22.2,0,66.1,NA,34.1,15.7,100,50.6,100,0,0,0,51,51,0,0,32.725,8,26.775,6,23.65,5,27.75,4,19.425,8,12.2375,3,30.8125,4,32.875,5,29.4375,4,33.1875,8,33.1875,8,19.55,8,19.55,8,36.7125,7,45.7375,7,47.3,8,53.575,8,7.84,6,19.75,7,88.82857143,4,64.08571429,7,47.7875,1,59.3875,1,58.0125,1,64.3,4,79.12857143,1,20.4,6,15.66,6,18.98,6,32.6,5,32.5625,8,14.4375,6,67.75,5,93.45,4,49.8375,6,40.175,7,56.85714286,1,45.9125,3,77.7,1,31.7,8,36.65,8,26.7375,8,39.25,1,39.25,1,0.825,4,0.825,4
24,AGO,Angola,Sub-Saharan Africa,29.7,20.4,26.8,32.6,17.8,34.4,12.8,14.1,11.9,37.3,37.3,0,0,35.9,39.3,34.1,36.6,0,29.8,88.3,66.6,67.2,33.7,31.2,49.3,63.5,14.7,16.9,21.3,4.4,49,30.3,100,89.3,63.2,7.1,27.2,53.9,60.3,2.6,5.2,0,29.3,29.3,0,0,33.20217391,31,22.73478261,24,28.01086957,22,35.92608696,29,16.07173913,12,36.43478261,21,15.92173913,27,16.70434783,21,15.41304348,29,41.35,28,41.35,28,5.652173913,21,5.652173913,21,40.18695652,31,58.58913043,35,68.97826087,36,71.34347826,37,14.53333333,20,30.38695652,21,84.34878049,23,75.70487805,32,55.5826087,9,40.82608696,20,36.69545455,18,55.23777778,25,63.00227273,17,12.29333333,9,13.74166667,6,13.25862069,6,5.89,5,37.82608696,10,24.81956522,17,54.52826087,1,89.78333333,13,53.02391304,16,42.35652174,44,37.33255814,28,54.18913043,22,75.61086957,36,46.05652174,44,50.15869565,43,41.95217391,45,32.8826087,31,32.8826087,31,1.519565217,22,1.519565217,22
8,ALB,Albania,Eastern Europe,49,44.5,41.2,44.2,34.6,60.1,54,59.7,50.2,46.1,46.1,0,0,52,68.2,100,100,14.7,38.6,82.1,92.2,39.6,43.2,41.1,70.2,54.4,8.9,NA,16.2,0.4,56.8,41.2,79.2,89.4,61.9,100,78.4,36.4,58.3,100,100,100,37.6,37.6,2.7,2.7,59.91052632,16,58.42631579,17,49.76315789,14,45.43684211,9,55.73684211,17,49.72105263,5,67.51052632,18,74.27894737,18,62.97368421,18,65.34210526,17,65.34210526,17,65.58947368,19,65.58947368,19,60.9,16,70.31578947,13,81.75789474,1,83.18947368,1,57.25,9,36.56315789,8,84.81111111,14,84.26666667,14,46.41578947,16,36.35789474,5,33.95263158,6,60.51578947,4,55.74210526,9,15.63333333,9,11.62857143,18,23.83333333,8,5.745454545,11,67.31052632,18,60.66315789,18,85.72631579,14,89.01052632,12,70.40526316,13,79.11578947,1,58.13157895,1,49.22631579,16,31.62631579,1,92.73684211,1,94.28421053,1,91.22105263,1,53.09473684,16,53.09473684,16,41.73157895,16,41.73157895,16
784,ARE,United Arab Emirates,Greater Middle East,55.6,55.2,48.6,13.9,100,18.8,67.2,90.5,51.6,54.3,54.3,26.8,26.8,55.9,80.9,90.4,90.4,100,8.9,81.3,80.3,76.8,100,NA,100,100,14.5,13.5,15.6,NA,38.9,26.5,52.7,92.6,41.7,74.4,15,19.8,0,83.4,100,66.7,13.7,13.7,76.8,76.8,46.4875,2,48.7375,5,44.30625,6,19.79375,11,79.45,1,32.5625,16,56.19375,3,65.94375,2,49.6875,5,41.60625,5,41.60625,5,40.3375,11,40.3375,11,44.98125,1,43.45625,1,45.44375,3,44.3,3,18.24285714,1,9.825,8,89.20666667,11,55.53333333,3,66.175,3,59.91875,1,57.38181818,16,67.50769231,1,71.51333333,1,15.47142857,7,14.12222222,4,17.20714286,6,5.75,14,47.825,12,42.99375,13,50.29375,8,93.15454545,5,43.43125,9,46.84375,4,34.03076923,10,51.40625,16,32.775,12,68.35,4,76.425,1,60.26875,7,36.5125,16,36.5125,16,36.7,3,36.7,3
32,ARG,Argentina,Latin America & Caribbean,52.2,60.2,56.9,54.7,60.9,48.7,64.7,72.7,59.3,73.1,73.1,44.6,44.6,46.8,49.1,41.7,56.7,43,16.2,69.4,64.3,58.9,29.4,27.6,47.3,44.5,3.2,0.7,6.2,2.6,60.2,48.2,88.1,90.7,58,90.3,57.8,36.2,29.8,59.3,67.3,51.3,78.4,78.4,5.9,5.9,45.56875,5,46.84375,5,46.85,5,44.2875,6,48,8,65.684375,25,46.953125,4,52.01875,3,43.56875,3,50.76875,3,50.76875,3,42.1625,15,42.1625,15,44.71875,14,58.365625,24,73.253125,28,71.446875,23,31.74333333,9,52.36875,31,62.644,14,67.348,16,52.559375,9,32.60625,20,30.265625,19,59.44193548,23,49.59354839,16,13.41666667,30,9.228,22,15.53448276,28,15.11428571,7,51.653125,7,44.840625,14,65.15625,8,90.15,8,58.128125,19,45.5,4,61.29375,19,39.10625,21,50.79375,29,50.521875,12,55.71875,11,45.303125,14,32.653125,1,32.653125,1,9.68125,10,9.68125,10
51,ARM,Armenia,Former Soviet States,52.3,43.5,36.3,22.1,57,26.1,57.2,50.7,61.5,50.8,50.8,0,0,58.1,79.2,100,100,NA,19,92.4,74.5,48,81.5,82.4,45.8,100,NA,NA,NA,NA,46.7,39.3,54.7,89.4,0,57.6,97.3,23,60.3,46.8,50.6,43,57.6,57.6,8.8,8.8,45.7,2,40.69166667,6,34.3,6,24.76666667,8,46.93333333,4,38.225,9,50.50833333,2,49.01666667,6,51.5,1,48.01666667,6,48.01666667,6,19.08333333,7,19.08333333,7,49.04166667,1,48.925,1,41.45833333,1,46.15833333,1,14.7,9,16.5,6,90.40833333,7,68.91666667,7,56,8,66.35,4,66.075,4,59.03333333,12,77.28181818,1,7.033333333,9,7.8,9,10.73333333,9,3.166666667,9,50.50833333,8,44.63333333,8,49.9,6,88.5,5,33.925,10,46.88333333,4,83.275,7,49.24166667,12,41.50833333,4,58.38333333,8,60.84166667,9,55.925,8,50.53333333,4,50.53333333,4,12.4,7,12.4,7
28,ATG,Antigua and Barbuda,Latin America & Caribbean,48.5,55.5,57.5,44.6,69.8,100,50,57.5,45,60.5,60.5,75.1,75.1,43.8,55.7,90.3,87.3,1.2,53.8,NA,NA,34,38.8,35.4,39.8,100,5,1.4,8.6,NA,58.5,48.4,100,89.8,77.8,0,79.7,22,35.2,36.6,28.2,45,5.1,5.1,1.3,1.3,45.56875,10,46.84375,6,46.85,3,44.2875,17,48,4,65.684375,1,46.953125,11,52.01875,9,43.56875,15,50.76875,10,50.76875,10,42.1625,4,42.1625,4,44.71875,17,58.365625,21,73.253125,11,71.446875,10,31.74333333,23,52.36875,13,62.644,27,67.348,27,52.559375,32,32.60625,7,30.265625,11,59.44193548,26,49.59354839,1,13.41666667,28,9.228,21,15.53448276,25,15.11428571,13,51.653125,11,44.840625,13,65.15625,1,90.15,9,58.128125,6,45.5,30,61.29375,6,39.10625,27,50.79375,26,50.521875,23,55.71875,27,45.303125,16,32.653125,32,32.653125,32,9.68125,19,9.68125,19
36,AUS,Australia,Global West,74.9,91.6,98.2,100,98.8,73.8,87,96,81,77.2,77.2,77.3,77.3,63.8,83.7,89,82.5,100,40.4,87.3,92.4,73.4,27.9,24.5,44,72.9,3.4,0.7,NA,6.5,70.4,66.7,85.8,90.9,70.1,56.9,89.3,62.5,0,90.3,92.4,88.2,49.2,49.2,92.7,92.7,75.58636364,12,90.97727273,11,88.24090909,2,84.63181818,1,97.51818182,15,53.80909091,3,95.23181818,19,95.64545455,15,94.95909091,21,85.42272727,16,85.42272727,16,89.76818182,20,89.76818182,20,65.32727273,13,77.60909091,9,86.37272727,13,86.87727273,16,76.88421053,1,44.06818182,15,84.485,9,94.855,16,53.78181818,4,36.87727273,16,31.0047619,14,68.93636364,22,52.625,2,12.00526316,19,8.294444444,17,25.48461538,15,6.844444444,5,72.70454545,13,66.88181818,10,92.11363636,17,92.68636364,18,70.34545455,10,89.05454545,21,59.10952381,2,56.75909091,8,21.56363636,22,93.91363636,18,94.71363636,19,93.10909091,16,50.45909091,12,50.45909091,12,77.92727273,10,77.92727273,10
40,AUT,Austria,Global West,79.6,88,81.3,73.9,96.4,42.2,94.7,86.7,100,91.7,91.7,97.2,97.2,74,85.5,100,100,NA,63.7,84.7,81.2,54.7,35.6,32.5,69.9,57.3,NA,NA,NA,NA,71.3,62.8,100,87.8,66.9,100,76.7,42.7,23,100,100,100,68,68,94,94,75.58636364,6,90.97727273,15,88.24090909,17,84.63181818,17,97.51818182,19,53.80909091,19,95.23181818,16,95.64545455,19,94.95909091,1,85.42272727,11,85.42272727,11,89.76818182,9,89.76818182,9,65.32727273,4,77.60909091,6,86.37272727,1,86.87727273,1,76.88421053,20,44.06818182,3,84.485,12,94.855,19,53.78181818,9,36.87727273,8,31.0047619,7,68.93636364,12,52.625,8,12.00526316,20,8.294444444,19,25.48461538,16,6.844444444,19,72.70454545,11,66.88181818,13,92.11363636,1,92.68636364,20,70.34545455,15,89.05454545,1,59.10952381,3,56.75909091,19,21.56363636,11,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,3,50.45909091,3,77.92727273,9,77.92727273,9
31,AZE,Azerbaijan,Former Soviet States,46.5,32.7,24.9,12.7,40.7,33.1,45.5,44.3,46.4,41,41,0,0,55.7,56.9,50.7,62.2,NA,11.7,96,77.3,44.4,80.5,80.2,65.2,100,NA,NA,NA,NA,48.6,42.4,43.8,88.9,60.9,37.4,100,27.7,40.3,100,100,100,64.3,64.3,3.8,3.8,45.7,5,40.69166667,10,34.3,10,24.76666667,9,46.93333333,7,38.225,8,50.50833333,10,49.01666667,10,51.5,11,48.01666667,9,48.01666667,9,19.08333333,7,19.08333333,7,49.04166667,2,48.925,4,41.45833333,6,46.15833333,3,14.7,5,16.5,9,90.40833333,3,68.91666667,5,56,10,66.35,5,66.075,6,59.03333333,3,77.28181818,1,7.033333333,5,7.8,5,10.73333333,5,3.166666667,5,50.50833333,7,44.63333333,7,49.9,9,88.5,7,33.925,2,46.88333333,7,83.275,1,49.24166667,10,41.50833333,8,58.38333333,1,60.84166667,1,55.925,1,50.53333333,2,50.53333333,2,12.4,9,12.4,9
108,BDI,Burundi,Sub-Saharan Africa,27,21.9,36,57.9,7.4,24.1,5.3,5.4,5.2,35.8,35.8,0,0,30.5,52.3,46.7,46.7,NA,25.3,90.7,67.1,48.5,34.7,32.7,66.5,39.2,NA,NA,NA,NA,16.8,4.3,26.6,NA,39.8,41.3,47,20.8,100,45.7,45.2,46.2,37,37,0,0,33.20217391,40,22.73478261,20,28.01086957,8,35.92608696,4,16.07173913,36,36.43478261,43,15.92173913,41,16.70434783,43,15.41304348,41,41.35,34,41.35,34,5.652173913,21,5.652173913,21,40.18695652,42,58.58913043,33,68.97826087,33,71.34347826,35,14.53333333,31,30.38695652,31,84.34878049,20,75.70487805,31,55.5826087,34,40.82608696,19,36.69545455,16,55.23777778,9,63.00227273,37,12.29333333,31,13.74166667,25,13.25862069,30,5.89,11,37.82608696,45,24.81956522,42,54.52826087,39,89.78333333,19,53.02391304,31,42.35652174,29,37.33255814,12,54.18913043,42,75.61086957,1,46.05652174,25,50.15869565,31,41.95217391,18,32.8826087,21,32.8826087,21,1.519565217,22,1.519565217,22
56,BEL,Belgium,Global West,73.3,86,80.7,69.8,100,45.7,93.6,94.6,92.9,67.4,67.4,97.6,97.6,64.8,87.4,100,100,100,56.2,74.4,100,43.8,32.5,29,73.7,53.9,9,NA,16.5,0.1,70.2,57.9,100,93.6,100,100,44.5,47.1,19.6,100,100,100,47.3,47.3,67.9,67.9,75.58636364,14,90.97727273,19,88.24090909,19,84.63181818,20,97.51818182,1,53.80909091,16,95.23181818,17,95.64545455,16,94.95909091,17,85.42272727,20,85.42272727,20,89.76818182,7,89.76818182,7,65.32727273,11,77.60909091,5,86.37272727,1,86.87727273,1,76.88421053,1,44.06818182,6,84.485,17,94.855,1,53.78181818,16,36.87727273,10,31.0047619,10,68.93636364,5,52.625,10,12.00526316,15,8.294444444,21,25.48461538,10,6.844444444,18,72.70454545,14,66.88181818,17,92.11363636,1,92.68636364,10,70.34545455,1,89.05454545,1,59.10952381,18,56.75909091,18,21.56363636,12,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,14,50.45909091,14,77.92727273,15,77.92727273,15
204,BEN,Benin,Sub-Saharan Africa,30,20.3,25.6,37.5,9,27.1,13.4,13.3,13.5,36.8,36.8,5.8,5.8,36.4,67,100,100,0,46,86.4,87.6,50.2,24.4,20.4,20.8,100,11.7,NA,11.7,NA,30.7,23.4,44.5,NA,44.4,11.9,50.4,37.2,85.7,33.4,43.5,23.3,42.7,42.7,0,0,33.20217391,30,22.73478261,26,28.01086957,25,35.92608696,21,16.07173913,35,36.43478261,38,15.92173913,24,16.70434783,27,15.41304348,22,41.35,31,41.35,31,5.652173913,8,5.652173913,8,40.18695652,29,58.58913043,20,68.97826087,1,71.34347826,1,14.53333333,20,30.38695652,7,84.34878049,25,75.70487805,15,55.5826087,31,40.82608696,31,36.69545455,32,55.23777778,44,63.00227273,1,12.29333333,15,13.74166667,31,13.25862069,13,5.89,18,37.82608696,32,24.81956522,25,54.52826087,27,89.78333333,24,53.02391304,25,42.35652174,41,37.33255814,11,54.18913043,33,75.61086957,17,46.05652174,37,50.15869565,34,41.95217391,38,32.8826087,6,32.8826087,6,1.519565217,22,1.519565217,22
854,BFA,Burkina Faso,Sub-Saharan Africa,38.3,19.6,28.9,44.7,6.2,37.4,7.7,7.7,7.8,29.7,29.7,10.2,10.2,50.9,77.8,87.2,87.2,NA,35.1,85.6,99.6,53,95.5,100,65.7,43.9,NA,NA,NA,NA,31.9,21.6,37.2,NA,43.5,44.5,84.2,55.2,79.7,40.6,47.7,33.5,39.7,39.7,0,0,33.20217391,7,22.73478261,31,28.01086957,17,35.92608696,14,16.07173913,42,36.43478261,17,15.92173913,35,16.70434783,36,15.41304348,35,41.35,40,41.35,40,5.652173913,5,5.652173913,5,40.18695652,7,58.58913043,9,68.97826087,21,71.34347826,22,14.53333333,45,30.38695652,14,84.34878049,27,75.70487805,1,55.5826087,26,40.82608696,5,36.69545455,1,55.23777778,10,63.00227273,34,12.29333333,45,13.74166667,45,13.25862069,45,5.89,45,37.82608696,30,24.81956522,26,54.52826087,29,89.78333333,46,53.02391304,27,42.35652174,21,37.33255814,4,54.18913043,20,75.61086957,26,46.05652174,30,50.15869565,27,41.95217391,33,32.8826087,12,32.8826087,12,1.519565217,22,1.519565217,22
50,BGD,Bangladesh,Southern Asia,29,22.4,20.2,24.2,16,9.2,27.3,28,26.8,23.2,23.2,5,5,33.5,46.8,18.2,88.9,29.9,4.7,92.7,52.2,44.7,22.8,20.3,47.3,44.5,19.6,34.5,12.1,11,35.6,19.7,65,NA,56.6,51,29.1,62.2,89.7,15.3,4.8,25.7,49.9,49.9,0,0,32.725,6,26.775,4,23.65,4,27.75,5,19.425,5,12.2375,4,30.8125,5,32.875,6,29.4375,5,33.1875,5,33.1875,5,19.55,6,19.55,6,36.7125,6,45.7375,4,47.3,6,53.575,3,7.84,1,19.75,8,88.82857143,3,64.08571429,6,47.7875,7,59.3875,8,58.0125,8,64.3,7,79.12857143,7,20.4,2,15.66,1,18.98,4,32.6,3,32.5625,3,14.4375,4,67.75,6,93.45,6,49.8375,4,40.175,4,56.85714286,6,45.9125,1,77.7,2,31.7,7,36.65,7,26.7375,5,39.25,3,39.25,3,0.825,4,0.825,4
100,BGR,Bulgaria,Eastern Europe,57,50.3,33,28.2,38.2,45.7,68.3,84,57.8,45.8,45.8,83.6,83.6,61.5,77.7,100,100,55.8,37,83.6,100,44.8,41.4,41,51.8,38.9,12.9,NA,16.6,8.7,69.5,60.2,100,82.2,58.2,100,77.4,50.3,29.8,100,100,100,63.6,63.6,13.9,13.9,59.91052632,13,58.42631579,13,49.76315789,17,45.43684211,17,55.73684211,15,49.72105263,11,67.51052632,8,74.27894737,4,62.97368421,12,65.34210526,18,65.34210526,18,65.58947368,6,65.58947368,6,60.9,11,70.31578947,11,81.75789474,1,83.18947368,1,57.25,7,36.56315789,9,84.81111111,13,84.26666667,1,46.41578947,11,36.35789474,7,33.95263158,7,60.51578947,15,55.74210526,16,15.63333333,6,11.62857143,8,23.83333333,7,5.745454545,4,67.31052632,8,60.66315789,9,85.72631579,1,89.01052632,18,70.40526316,14,79.11578947,1,58.13157895,2,49.22631579,9,31.62631579,11,92.73684211,1,94.28421053,1,91.22105263,1,53.09473684,7,53.09473684,7,41.73157895,14,41.73157895,14
48,BHR,Bahrain,Greater Middle East,51,49.2,41.2,16.5,77.4,23.1,56.6,66.6,49.9,58.7,58.7,60.4,60.4,52.2,18.9,14.7,14.7,10.3,2,NA,NA,69.7,100,NA,NA,100,0,NA,0,NA,67.1,73,27.1,95.7,56.1,100,NA,77,0,93.1,95.1,91.1,33.2,33.2,86.9,86.9,46.4875,5,48.7375,8,44.30625,10,19.79375,8,79.45,11,32.5625,15,56.19375,9,65.94375,9,49.6875,7,41.60625,3,41.60625,3,40.3375,5,40.3375,5,44.98125,3,43.45625,16,45.44375,13,44.3,13,18.24285714,4,9.825,16,89.20666667,16,55.53333333,16,66.175,8,59.91875,1,57.38181818,13,67.50769231,15,71.51333333,1,15.47142857,14,14.12222222,15,17.20714286,14,5.75,9,47.825,1,42.99375,1,50.29375,15,93.15454545,3,43.43125,6,46.84375,1,34.03076923,15,51.40625,3,32.775,12,68.35,2,76.425,7,60.26875,3,36.5125,11,36.5125,11,36.7,1,36.7,1
44,BHS,Bahamas,Latin America & Caribbean,43.5,53.1,55.6,46,67.5,66.6,55,65.8,47.7,67.1,67.1,0,0,37,78.8,100,100,71.3,51.7,99.4,32.5,62.3,31.6,25.4,98,76.1,9.9,9.4,10.4,NA,28.7,24.1,56.9,NA,44,0,42.9,0,29.9,18,18.7,17.4,14,14,1.4,1.4,45.56875,23,46.84375,9,46.85,9,44.2875,15,48,5,65.684375,11,46.953125,6,52.01875,5,43.56875,8,50.76875,6,50.76875,6,42.1625,30,42.1625,30,44.71875,28,58.365625,4,73.253125,1,71.446875,1,31.74333333,8,52.36875,18,62.644,1,67.348,23,52.559375,7,32.60625,18,30.265625,20,59.44193548,4,49.59354839,5,13.41666667,22,9.228,10,15.53448276,23,15.11428571,20,51.653125,32,44.840625,32,65.15625,22,90.15,26,58.128125,25,45.5,30,61.29375,26,39.10625,32,50.79375,28,50.521875,31,55.71875,32,45.303125,27,32.653125,28,32.653125,28,9.68125,18,9.68125,18
70,BIH,Bosnia and Herzegovina,Eastern Europe,45.4,43.9,31.6,29.3,33.5,40.8,61.4,67.8,57.1,42.9,42.9,27.9,27.9,46.4,32.9,8.1,13,NA,41.8,88.3,41.5,49,53.4,54.3,47.3,43,NA,NA,NA,NA,57.5,52.9,69.5,90.6,24.8,75.7,62.6,32.8,28.6,78.1,64.8,91.3,25.1,25.1,1.1,1.1,59.91052632,18,58.42631579,18,49.76315789,18,45.43684211,16,55.73684211,19,49.72105263,14,67.51052632,13,74.27894737,11,62.97368421,15,65.34210526,19,65.34210526,19,65.58947368,17,65.58947368,17,60.9,17,70.31578947,18,81.75789474,18,83.18947368,18,57.25,16,36.56315789,7,84.81111111,6,84.26666667,16,46.41578947,5,36.35789474,1,33.95263158,1,60.51578947,17,55.74210526,14,15.63333333,16,11.62857143,15,23.83333333,16,5.745454545,16,67.31052632,17,60.66315789,16,85.72631579,17,89.01052632,5,70.40526316,17,79.11578947,11,58.13157895,7,49.22631579,18,31.62631579,12,92.73684211,19,94.28421053,19,91.22105263,11,53.09473684,18,53.09473684,18,41.73157895,18,41.73157895,18
112,BLR,Belarus,Former Soviet States,53,55.9,49.9,34.1,70.6,58.6,60.5,60.3,60.6,57.7,57.7,77.5,77.5,51.1,61.2,54.1,54.1,NA,27.5,91.3,99.2,55.1,27.9,24.1,68.8,54.9,NA,NA,NA,NA,53.1,57.7,54.8,89.6,0,15.7,62.6,26.4,19,80.4,100,60.8,45.9,45.9,7.2,7.2,45.7,1,40.69166667,1,34.3,2,24.76666667,3,46.93333333,2,38.225,1,50.50833333,1,49.01666667,1,51.5,2,48.01666667,3,48.01666667,3,19.08333333,1,19.08333333,1,49.04166667,4,48.925,3,41.45833333,3,46.15833333,5,14.7,4,16.5,2,90.40833333,8,68.91666667,1,56,7,66.35,12,66.075,12,59.03333333,2,77.28181818,9,7.033333333,4,7.8,3,10.73333333,4,3.166666667,4,50.50833333,4,44.63333333,3,49.9,5,88.5,3,33.925,10,46.88333333,11,83.275,9,49.24166667,11,41.50833333,9,58.38333333,3,60.84166667,1,55.925,6,50.53333333,8,50.53333333,8,12.4,8,12.4,8
84,BLZ,Belize,Latin America & Caribbean,41.9,40.3,39.4,40.2,37.1,48.6,42.6,47.4,39.5,54.5,54.5,17,17,43,87.9,99.3,96.6,100,98.6,35.9,95.2,57.2,23.5,21.4,39.4,44.2,19.8,NA,19.8,NA,37.7,41.6,46.5,NA,0,11.1,42.9,17.7,63.2,11.4,22.7,0,19.9,19.9,0.6,0.6,45.56875,27,46.84375,24,46.85,25,44.2875,22,48,26,65.684375,26,46.953125,24,52.01875,20,43.56875,25,50.76875,13,50.76875,13,42.1625,24,42.1625,24,44.71875,21,58.365625,1,73.253125,4,71.446875,7,31.74333333,1,52.36875,1,62.644,21,67.348,1,52.559375,11,32.60625,26,30.265625,25,59.44193548,28,49.59354839,17,13.41666667,3,9.228,32,15.53448276,4,15.11428571,31,51.653125,29,44.840625,19,65.15625,26,90.15,32,58.128125,32,45.5,26,61.29375,26,39.10625,29,50.79375,10,50.521875,32,55.71875,31,45.303125,32,32.653125,25,32.653125,25,9.68125,26,9.68125,26
68,BOL,Bolivia,Latin America & Caribbean,44.3,35.9,32.4,34.5,28.4,39.8,40,42.5,38.3,43.7,43.7,31.1,31.1,49.8,83.6,97.1,96.7,NA,50.5,75,90.3,65.8,30,28.2,47.6,43.6,NA,NA,NA,NA,40,29.6,48.6,91.3,56.5,2.7,58.2,45.2,26.3,26.4,38.1,14.6,68.9,68.9,3.5,3.5,45.56875,21,46.84375,28,46.85,30,44.2875,26,48,28,65.684375,28,46.953125,26,52.01875,28,43.56875,26,50.76875,21,50.76875,21,42.1625,21,42.1625,21,44.71875,10,58.365625,2,73.253125,6,71.446875,6,31.74333333,32,52.36875,19,62.644,9,67.348,2,52.559375,4,32.60625,19,30.265625,18,59.44193548,22,49.59354839,18,13.41666667,32,9.228,31,15.53448276,31,15.11428571,28,51.653125,26,44.840625,29,65.15625,25,90.15,7,58.128125,20,45.5,29,61.29375,18,39.10625,14,50.79375,30,50.521875,29,55.71875,22,45.303125,28,32.653125,4,32.653125,4,9.68125,13,9.68125,13
76,BRA,Brazil,Latin America & Caribbean,51.2,49.7,50,56.6,42.3,38.6,46.1,47.7,45.1,58.9,58.9,65.8,65.8,52.2,78.1,87.3,80,100,51.8,45.4,86.5,63.1,27.9,24.6,65.5,49.6,8.3,8.3,NA,NA,51.7,41.4,66.2,96.5,47.6,53.9,78.1,24.7,43.6,54,65.4,42.5,65,65,49.3,49.3,45.56875,6,46.84375,13,46.85,12,44.2875,5,48,19,65.684375,29,46.953125,18,52.01875,19,43.56875,13,50.76875,11,50.76875,11,42.1625,8,42.1625,8,44.71875,4,58.365625,5,73.253125,12,71.446875,16,31.74333333,1,52.36875,17,62.644,19,67.348,7,52.559375,6,32.60625,21,30.265625,22,59.44193548,9,49.59354839,12,13.41666667,24,9.228,13,15.53448276,32,15.11428571,30,51.653125,20,44.840625,20,65.15625,16,90.15,3,58.128125,22,45.5,12,61.29375,7,39.10625,24,50.79375,20,50.521875,13,55.71875,13,45.303125,19,32.653125,5,32.653125,5,9.68125,2,9.68125,2
52,BRB,Barbados,Latin America & Caribbean,45.6,60.7,66,40.7,96.5,100,51.9,58.3,47.6,70.4,70.4,67.2,67.2,35.6,12.6,2.8,2.8,0.1,50.4,NA,NA,39.2,37.1,39.5,21.9,9.6,18.4,3.8,32.9,NA,59.1,64.3,63,NA,67.9,8.2,35.3,49.6,45.7,53.3,29.2,77.3,11.9,11.9,1.1,1.1,45.56875,18,46.84375,3,46.85,2,44.2875,21,48,1,65.684375,1,46.953125,9,52.01875,8,43.56875,9,50.76875,4,50.76875,4,42.1625,7,42.1625,7,44.71875,30,58.365625,32,73.253125,32,71.446875,32,31.74333333,28,52.36875,20,62.644,29,67.348,29,52.559375,31,32.60625,9,30.265625,6,59.44193548,31,49.59354839,30,13.41666667,6,9.228,19,15.53448276,1,15.11428571,22,51.653125,9,44.840625,2,65.15625,18,90.15,27,58.128125,13,45.5,27,61.29375,30,39.10625,9,50.79375,19,50.521875,14,55.71875,26,45.303125,4,32.653125,29,32.653125,29,9.68125,20,9.68125,20
